Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,Biological Process,Cellular Component,Molecular Function,Pfam IDs,Entrez Gene ID,Ensembl Gene ID,Chromosome,WikiPathways,Gene Symbol,KEGG Pathways,Reactome Pathways,# Protein Pathway Groups,# Razor Peptides,"Abundances (Normalized): F1: 126, Sample","Abundances (Normalized): F1: 127N, Sample","Abundances (Normalized): F1: 127C, Sample","Abundances (Normalized): F1: 128N, Sample","Abundances (Normalized): F1: 128C, Sample","Abundances (Normalized): F1: 129N, Sample","Abundances (Normalized): F1: 129C, Sample","Abundances (Normalized): F1: 130N, Sample","Abundances (Normalized): F1: 130C, Sample","Abundances (Normalized): F1: 131, Sample","Abundance: F1: 126, Sample","Abundance: F1: 127N, Sample","Abundance: F1: 127C, Sample","Abundance: F1: 128N, Sample","Abundance: F1: 128C, Sample","Abundance: F1: 129N, Sample","Abundance: F1: 129C, Sample","Abundance: F1: 130N, Sample","Abundance: F1: 130C, Sample","Abundance: F1: 131, Sample","Found in Sample: [S1] F1: 126, Sample","Found in Sample: [S3] F1: 127C, Sample","Found in Sample: [S2] F1: 127N, Sample","Found in Sample: [S5] F1: 128C, Sample","Found in Sample: [S4] F1: 128N, Sample","Found in Sample: [S7] F1: 129C, Sample","Found in Sample: [S6] F1: 129N, Sample","Found in Sample: [S9] F1: 130C, Sample","Found in Sample: [S8] F1: 130N, Sample","Found in Sample: [S10] F1: 131, Sample",# Protein Groups,Modifications
FALSE,High,Master Protein,P22102,Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens OX=9606 GN=GART PE=1 SV=1,0,FALSE,554.825,63,62,158,62,1010,107.7,6.7,633.94,62,metabolic process;response to stimulus,cytoplasm;cytosol,catalytic activity;metal ion binding;nucleotide binding,"Pf00551, Pf00586, Pf01071, Pf02222, Pf02655, Pf02769, Pf02843, Pf02844, Pf03435, Pf07478, Pf08442, Pf08443, Pf13535, Pf15632",2618,ENSG00000159131.16,21,Folate Metabolism; One Carbon Metabolism,GART,One carbon pool by folate; Antifolate resistance; Metabolic pathways; Purine metabolism,Purine ribonucleoside monophosphate biosynthesis,10,0,26126.3,31227.4,33321.9,22386.2,20688.9,15027.1,14513.9,13094.6,10638.1,11333.6,24896.1,31227.4,29086.6,19453.8,13299.9,5540,4191.1,3259.9,1787.3,1681,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9Y490,Talin-1 OS=Homo sapiens OX=9606 GN=TLN1 PE=1 SV=3,0,FALSE,547.605,48,99,169,88,2541,269.6,6.07,588.79,99,cell organization and biogenesis;cellular component movement;regulation of biological process;response to stimulus;transport,cell surface;cytoplasm;cytoskeleton;cytosol;extracellular;membrane,protein binding;structural molecule activity,"Pf00373, Pf01608, Pf02174, Pf08913, Pf09141, Pf09379",7094,ENSG00000137076.20,9,Integrin-mediated Cell Adhesion; Primary Focal Segmental Glomerulosclerosis FSGS; Focal Adhesion,TLN1,Rap1 signaling pathway; Platelet activation; HTLV-I infection; Focal adhesion,SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion; Signaling by BRAF and RAF fusions; MAP2K and MAPK activation; Smooth Muscle Contraction; XBP1(S) activates chaperone genes; GRB2:SOS provides linkage to MAPK signaling for Integrins ; Signaling by RAS mutants; Signaling by high-kinase activity BRAF mutants; Signaling by moderate kinase activity BRAF mutants; p130Cas linkage to MAPK signaling for integrins; Platelet degranulation ; Paradoxical activation of RAF signaling by kinase inactive BRAF; Interleukin-20 family signaling,43,12,22846,27341.7,27725.8,26337.3,29829.3,19721.9,16968.7,18985.6,16687.6,19752,21770.2,27341.7,24201.7,22887.3,19175.9,7270.8,4900,4726.4,2803.6,2929.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P34932,Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=4,0,FALSE,529.928,79,68,172,63,840,94.3,5.19,611.75,68,cell organization and biogenesis;response to stimulus;transport,cytoplasm;cytosol,nucleotide binding;protein binding,"Pf00012, Pf06723",3308,ENSG00000170606.14,5,Parkin-Ubiquitin Proteasomal System pathway,HSPA4,Antigen processing and presentation,Regulation of HSF1-mediated heat shock response,6,6,32183.4,33649,35990,33925.4,35169.5,23938.7,20497.9,18215.5,14897,15787.7,30668,33649,31415.5,29481.4,22608.8,8825.4,5919.1,4534.7,2502.8,2341.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P04075,Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2,0,FALSE,529.66,91,51,245,39,364,39.4,8.09,1013.94,51,cell organization and biogenesis;cellular homeostasis;metabolic process;regulation of biological process;transport,cytoplasm;cytoskeleton;cytosol;extracellular;membrane;nucleus;organelle lumen,catalytic activity;protein binding;RNA binding,Pf00274,226,ENSG00000149925.17,16,Glycolysis and Gluconeogenesis; Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways,ALDOA,HIF-1 signaling pathway; Biosynthesis of amino acids; Fructose and mannose metabolism; Metabolic pathways; Pentose phosphate pathway; Glycolysis / Gluconeogenesis; Carbon metabolism,Platelet degranulation ; Gluconeogenesis; Glycolysis; Neutrophil degranulation,21,13,35961.6,34832.9,38442.7,39389.7,42294.9,49978.2,72432.2,68612.9,57387.8,29789,34268.2,34832.9,33556.5,34229.9,27189.4,18425.3,20916,17081,9641.5,4418.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O75369,Filamin-B OS=Homo sapiens OX=9606 GN=FLNB PE=1 SV=2,0,FALSE,526.711,47,97,151,87,2602,278,5.73,522.66,97,cell differentiation;cell organization and biogenesis;development;regulation of biological process;response to stimulus,cytoplasm;cytoskeleton;cytosol;membrane;nucleus,protein binding;RNA binding,"Pf00307, Pf00630",2317,ENSG00000136068.14,3,VEGFA-VEGFR2 Signaling Pathway,FLNB,MAPK signaling pathway; Salmonella infection; Focal adhesion; Proteoglycans in cancer,ISG15 antiviral mechanism,10,1,19873.4,18980.9,20256,20486.3,23074.6,25570.5,18947,18468.4,12901.7,12764.2,18937.6,18980.9,17681.4,17802.7,14833.6,9427,5471.3,4597.7,2167.6,1893.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P60709,"Actin, cytoplasmic 1 OS=Homo sapiens OX=9606 GN=ACTB PE=1 SV=1",0,TRUE,523.716,79,35,264,15,375,41.7,5.48,1058.96,35,cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus,cytoplasm;cytoskeleton;cytosol;membrane;nucleus,DNA binding;nucleotide binding;protein binding;structural molecule activity,Pf00022,60,ENSG00000075624.13,7,Arrhythmogenic Right Ventricular Cardiomyopathy; Pathogenic Escherichia coli infection; Common Pathways Underlying Drug Addiction; Myometrial Relaxation and Contraction Pathways; Focal Adhesion; Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation; Regulation of Actin Cytoskeleton,ACTB,Hippo signaling pathway; Leukocyte transendothelial migration; Tight junction; Salmonella infection; Platelet activation; Apoptosis; Viral myocarditis; Oxytocin signaling pathway; Gastric acid secretion; Dilated cardiomyopathy; Adherens junction; Arrhythmogenic right ventricular cardiomyopathy (ARVC); Focal adhesion; Hypertrophic cardiomyopathy (HCM); Thyroid hormone signaling pathway; Vibrio cholerae infection; Shigellosis; Influenza A; Bacterial invasion of epithelial cells; Regulation of actin cytoskeleton; Proteoglycans in cancer; Phagosome; Rap1 signaling pathway; Pathogenic Escherichia coli infection,Formation of annular gap junctions; Cell-extracellular matrix interactions; UCH proteinases; MAP2K and MAPK activation; Interaction between L1 and Ankyrins; Factors involved in megakaryocyte development and platelet production; Translocation of GLUT4 to the plasma membrane; EPH-ephrin mediated repulsion of cells; Prefoldin mediated transfer of substrate  to CCT/TriC; EPHB-mediated forward signaling; Paradoxical activation of RAF signaling by kinase inactive BRAF; Folding of actin by CCT/TriC; DNA Damage Recognition in GG-NER; Regulation of actin dynamics for phagocytic cup formation; Interleukin-20 family signaling; Signaling by BRAF and RAF fusions; Clathrin-mediated endocytosis; VEGFA-VEGFR2 Pathway; HATs acetylate histones; RHO GTPases activate IQGAPs; Recycling pathway of L1; Signaling by RAS mutants; Signaling by high-kinase activity BRAF mutants; Signaling by moderate kinase activity BRAF mutants; Adherens junctions interactions; RHO GTPases Activate WASPs and WAVEs; RHO GTPases Activate Formins; B-WICH complex positively regulates rRNA expression,102,36,56019,54935.1,41895.5,42391.8,30318.5,21378.2,23095,23979.9,23045.2,21536.4,53381.1,54935.1,36570.4,36838.8,19490.3,7881.4,6669.1,5969.7,3871.8,3194.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P38646,"Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2",0,FALSE,522.274,66,55,183,54,679,73.6,6.16,636.31,55,cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus,cytoplasm;mitochondrion;nucleus;organelle lumen,nucleotide binding;protein binding;RNA binding,"Pf00012, Pf06723",3313,ENSG00000113013.12,5,Parkin-Ubiquitin Proteasomal System pathway,HSPA9,Tuberculosis; RNA degradation,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation; Mitochondrial protein import; Regulation of HSF1-mediated heat shock response; Interleukin-12 family signaling; Cristae formation; Metabolism of proteins,17,0,36258.9,40690.7,44021.5,38982.1,38847.4,36828.1,30295.8,30498.5,21776.6,19487.4,34551.5,40690.7,38426.2,33875.7,24973.2,13577.3,8748.4,7592.5,3658.6,2890.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P35908,"Keratin, type II cytoskeletal 2 epidermal OS=Homo sapiens OX=9606 GN=KRT2 PE=1 SV=2",0,FALSE,514.171,80,64,210,45,639,65.4,8,757.4,64,cell death;cell organization and biogenesis;cell proliferation;cellular component movement;metabolic process,cytoskeleton;cytosol;membrane;nucleus,protein binding;structural molecule activity,"Pf00038, Pf08614, Pf12128, Pf13166",3849,ENSG00000172867.3,12,,KRT2,,Formation of the cornified envelope,3,20,30987.4,15295.3,14204,47278.6,15632.3,23872.6,24256.4,77030.8,164758.1,90768.8,29528.3,15295.3,12398.6,41085.5,10049.3,8801,7004.4,19176.6,27680.5,13463.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P55072,Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4,0,FALSE,504.763,78,67,187,67,806,89.3,5.26,644.91,67,cell communication;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport,cytoplasm;cytosol;endoplasmic reticulum;extracellular;membrane;nucleus;organelle lumen;proteasome,catalytic activity;enzyme regulator activity;nucleotide binding;protein binding;RNA binding,"Pf00004, Pf00910, Pf01057, Pf01078, Pf02359, Pf02933, Pf05496, Pf05673, Pf06068, Pf07724, Pf07726, Pf07728, Pf09336, Pf13191, Pf13207, Pf13401",7415,ENSG00000165280.15,9,,VCP,Legionellosis; Protein processing in endoplasmic reticulum,Protein methylation; Translesion Synthesis by POLH; N-glycan trimming in the ER and Calnexin/Calreticulin cycle; Josephin domain DUBs; Ovarian tumor domain proteases; ABC-family proteins mediated transport; HSF1 activation; Hh mutants that don't undergo autocatalytic processing are degraded by ERAD; E3 ubiquitin ligases ubiquitinate target proteins; Neutrophil degranulation; Defective CFTR causes cystic fibrosis; Hedgehog ligand biogenesis,35,0,24249.3,21633.2,23688.6,24526.3,27969.6,33268,46650.6,44760,45326.9,15297.8,23107.4,21633.2,20677.7,21313.6,17980.4,12264.8,13471.2,11142.9,7615.2,2269,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P35527,"Keratin, type I cytoskeletal 9 OS=Homo sapiens OX=9606 GN=KRT9 PE=1 SV=3",0,FALSE,504.527,71,45,203,43,623,62,5.24,812.11,45,cell death;cell organization and biogenesis,cytosol;membrane;nucleus,structural molecule activity,"Pf00038, Pf13166",3857,ENSG00000171403.9,17,,KRT9,,Formation of the cornified envelope,3,2,58193.5,16679.1,19205.2,28648.6,21147.7,15706.1,20236.9,46362.7,387988.6,258256.8,55453.3,16679.1,16764.1,24895.8,13594.9,5790.3,5843.8,11541.9,65184.8,38305.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P14618,Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4,0,FALSE,492.472,77,52,160,24,531,57.9,7.84,608.93,52,cell death;cell organization and biogenesis;metabolic process;response to stimulus;transport,cytoplasm;cytosol;extracellular;mitochondrion;nucleus;organelle lumen,catalytic activity;metal ion binding;nucleotide binding;protein binding;RNA binding,"Pf00224, Pf02887",5315,ENSG00000067225.17,15,Photodynamic therapy-induced HIF-1 survival signaling; Amino Acid metabolism; Glycolysis and Gluconeogenesis,PKM,Carbon metabolism; Biosynthesis of amino acids; Glucagon signaling pathway; Purine metabolism; Metabolic pathways; Viral carcinogenesis; Type II diabetes mellitus; Glycolysis / Gluconeogenesis; Pyruvate metabolism; Central carbon metabolism in cancer,Glycolysis; Neutrophil degranulation,20,39,36109.9,35953.7,31704.4,33830.2,34505.1,38271.4,43239.2,47838.4,16986.2,14558.9,34409.5,35953.7,27674.7,29398.7,22181.8,14109.4,12486.1,11909.2,2853.8,2159.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P26038,Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3,0,FALSE,486.218,77,61,204,45,577,67.8,6.4,651.88,61,cell differentiation;cell organization and biogenesis;cell proliferation;cellular component movement;regulation of biological process;response to stimulus,cell surface;cytoplasm;cytoskeleton;cytosol;membrane;nucleus,protein binding;RNA binding;structural molecule activity,"Pf00373, Pf00769, Pf09379, Pf09380",4478,ENSG00000147065.16,X,Glial Cell Differentiation; AGE/RAGE pathway; Regulation of Actin Cytoskeleton,MSN,Regulation of actin cytoskeleton; Leukocyte transendothelial migration; Measles; Proteoglycans in cancer,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation; Interleukin-12 family signaling; Recycling pathway of L1,16,27,37923.7,40925,44699.8,44825,51296.4,60578.4,46997.3,27463.5,23203.7,17516.8,36138,40925,39018.3,38953.2,32976.1,22333.2,13571.3,6837,3898.4,2598.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P49368,T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4,0,FALSE,460.952,69,51,170,51,545,60.5,6.49,588.19,51,cell organization and biogenesis;metabolic process;regulation of biological process;transport,cytoplasm;cytoskeleton;cytosol;membrane,nucleotide binding;protein binding;RNA binding,Pf00118,7203,ENSG00000163468.14,1,,CCT3,,BBSome-mediated cargo-targeting to cilium; Prefoldin mediated transfer of substrate  to CCT/TriC; Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding; Association of TriC/CCT with target proteins during biosynthesis; Formation of tubulin folding intermediates by CCT/TriC; Folding of actin by CCT/TriC,13,0,24330.8,34588.8,39620.3,39022.4,45379.7,45612,35293.3,27170,17446.4,15364.6,23185.1,34588.8,34584.5,33910.8,29172.5,16815.6,10191.6,6763.9,2931.1,2278.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P00558,Phosphoglycerate kinase 1 OS=Homo sapiens OX=9606 GN=PGK1 PE=1 SV=3,0,FALSE,450.466,91,50,156,50,417,44.6,8.1,575.39,50,cell differentiation;metabolic process;regulation of biological process;response to stimulus,cytoplasm;cytosol;membrane,catalytic activity;nucleotide binding;protein binding,Pf00162,5230,ENSG00000102144.13,X,Cori Cycle; Photodynamic therapy-induced HIF-1 survival signaling; Glycolysis and Gluconeogenesis,PGK1,Metabolic pathways; Carbon metabolism; Biosynthesis of amino acids; HIF-1 signaling pathway; Glycolysis / Gluconeogenesis,Gluconeogenesis; Glycolysis,13,0,35352.8,36408,42747.9,37071.8,43425.1,40239.3,21836.4,17457.4,14511.8,32411.3,33688,36408,37314.5,32215.7,27916,14834.9,6305.6,4346,2438.1,4807.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,A0A087WVQ6,Clathrin heavy chain OS=Homo sapiens OX=9606 GN=CLTC PE=1 SV=1,0,FALSE,443.868,49,79,149,79,1679,191.9,5.69,527.21,79,cell differentiation;cell division;cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus;transport,cytosol;endosome;membrane;mitochondrion;vacuole,protein binding;RNA binding;structural molecule activity,"Pf00637, Pf01394, Pf04053, Pf09268, Pf13838",1213,ENSG00000141367.11,17,Synaptic Vesicle Pathway; VEGFA-VEGFR2 Signaling Pathway; Complement and Coagulation Cascades,CLTC,,,3,0,30692.6,29960.1,29575.2,27344.2,18413.6,12330.8,13185.9,15656.5,15152.9,15741.1,29247.3,29960.1,25816.1,23762.3,11837.3,4546,3807.7,3897.6,2545.8,2334.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P78371,T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4,0,FALSE,440.352,79,47,138,47,535,57.5,6.46,570.42,47,cell organization and biogenesis;metabolic process;regulation of biological process;transport,cytoplasm;cytosol;extracellular;organelle lumen,nucleotide binding;protein binding,Pf00118,10576,ENSG00000166226.12,12,,CCT2,,BBSome-mediated cargo-targeting to cilium; Prefoldin mediated transfer of substrate  to CCT/TriC; Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding; Association of TriC/CCT with target proteins during biosynthesis; Neutrophil degranulation; Folding of actin by CCT/TriC; Formation of tubulin folding intermediates by CCT/TriC,16,0,18139.9,27051.4,30019,27689.2,34636.3,31680.1,24154.5,19159.8,13024.7,11181,17285.7,27051.4,26203.5,24062.1,22266.1,11679.4,6975,4769.8,2188.2,1658.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P48643,T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1,0,FALSE,439.479,84,59,167,58,541,59.6,5.66,574.18,59,metabolic process;regulation of biological process;response to stimulus;transport,cytoplasm;cytoskeleton;cytosol,nucleotide binding;protein binding;RNA binding,Pf00118,22948,ENSG00000150753.11,5,,CCT5,,BBSome-mediated cargo-targeting to cilium; Prefoldin mediated transfer of substrate  to CCT/TriC; Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding; Association of TriC/CCT with target proteins during biosynthesis; Formation of tubulin folding intermediates by CCT/TriC; Folding of actin by CCT/TriC,13,1,25154.7,34656.6,37964.8,34312.2,43247.4,46034.4,31205.4,22987.6,15371.2,13426.8,23970.2,34656.6,33139.3,29817.5,27801.8,16971.4,9011.1,5722.7,2582.5,1991.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P31948,Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1,0,FALSE,430.754,79,73,184,73,543,62.6,6.8,575.94,73,response to stimulus,cytoplasm;cytosol;Golgi;nucleus,protein binding;RNA binding,"Pf00515, Pf12895, Pf13414, Pf13424, Pf13432",10963,ENSG00000168439.16,11,,STIP1,Prion diseases,HSP90 chaperone cycle for steroid hormone receptors (SHR),4,0,39122.7,45521,43694.1,43056.5,48693.4,49826.3,32559.5,55646.2,69905.6,103872.9,37280.4,45521,38140.5,37416.4,31302.8,18369.3,9402.1,13853,11744.6,15406.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P10809,"60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2",0,FALSE,427.77,72,48,142,48,573,61,5.87,517.8,48,cell organization and biogenesis;cell proliferation;metabolic process;regulation of biological process;response to stimulus;transport,cell surface;cytoplasm;cytosol;endosome;membrane;mitochondrion;organelle lumen,catalytic activity;DNA binding;nucleotide binding;protein binding;RNA binding,Pf00118,3329,ENSG00000144381.16,2,Apoptosis-related network due to altered Notch3 in ovarian cancer; Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways,HSPD1,RNA degradation; Tuberculosis; Legionellosis; Type I diabetes mellitus,TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation; Mitochondrial protein import; Metabolism of proteins,13,0,19392.3,33838.1,35949.5,24517,31207.2,32356.5,27193,23893.1,14867.2,14920.2,18479.2,33838.1,31380.2,21305.4,20061.7,11928.7,7852.5,5948.1,2497.8,2213,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P13645,"Keratin, type I cytoskeletal 10 OS=Homo sapiens OX=9606 GN=KRT10 PE=1 SV=6",0,FALSE,426.371,61,43,229,33,584,58.8,5.21,896.77,43,cell death;cell differentiation;metabolic process,cytoplasm;cytoskeleton;cytosol;membrane;nucleus,structural molecule activity,"Pf00038, Pf04111",3858,ENSG00000186395.7,17,,KRT10,Staphylococcus aureus infection,Formation of the cornified envelope,4,5,46118.2,11472.3,9877.2,41348.6,9961.5,17526.4,18738.7,68442.9,136079.2,76900.1,43946.5,11472.3,8621.8,35932.2,6403.8,6461.4,5411.1,17038.7,22862.2,11406.1,High,High,High,High,High,High,High,High,High,High,1,
