Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,Biological Process,Cellular Component,Molecular Function,Pfam IDs,Entrez Gene ID,Ensembl Gene ID,Chromosome,WikiPathways,Gene Symbol,KEGG Pathways,Reactome Pathways,# Protein Pathway Groups,# Razor Peptides,"Abundances (Normalized): F1: 126, Sample","Abundances (Normalized): F1: 127N, Sample","Abundances (Normalized): F1: 127C, Sample","Abundances (Normalized): F1: 128N, Sample","Abundances (Normalized): F1: 128C, Sample","Abundances (Normalized): F1: 129N, Sample","Abundances (Normalized): F1: 129C, Sample","Abundances (Normalized): F1: 130N, Sample","Abundances (Normalized): F1: 130C, Sample","Abundances (Normalized): F1: 131, Sample","Abundance: F1: 126, Sample","Abundance: F1: 127N, Sample","Abundance: F1: 127C, Sample","Abundance: F1: 128N, Sample","Abundance: F1: 128C, Sample","Abundance: F1: 129N, Sample","Abundance: F1: 129C, Sample","Abundance: F1: 130N, Sample","Abundance: F1: 130C, Sample","Abundance: F1: 131, Sample","Found in Sample: [S1] F1: 126, Sample","Found in Sample: [S3] F1: 127C, Sample","Found in Sample: [S2] F1: 127N, Sample","Found in Sample: [S5] F1: 128C, Sample","Found in Sample: [S4] F1: 128N, Sample","Found in Sample: [S7] F1: 129C, Sample","Found in Sample: [S6] F1: 129N, Sample","Found in Sample: [S9] F1: 130C, Sample","Found in Sample: [S8] F1: 130N, Sample","Found in Sample: [S10] F1: 131, Sample",# Protein Groups,Modifications
FALSE,High,Master Protein,P15927,Replication protein A 32 kDa subunit OS=Homo sapiens OX=9606 GN=RPA2 PE=1 SV=1,0,FALSE,73.026,49,8,22,8,270,29.2,6.15,72.1,8,cell organization and biogenesis;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus,chromosome;nucleus,DNA binding;protein binding,Pf08784,6118,ENSG00000117748.9,1,miRNA Regulation of DNA Damage Response; Retinoblastoma (RB) in Cancer; G1 to S cell cycle control; DNA Replication; DNA Damage Response,RPA2,Nucleotide excision repair; Fanconi anemia pathway; Homologous recombination; Mismatch repair; DNA replication,Translesion Synthesis by POLH; Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha); Activation of the pre-replicative complex; Termination of translesion DNA synthesis; Translesion synthesis by POLI; Formation of Incision Complex in GG-NER; Recognition of DNA damage by PCNA-containing replication complex; Translesion synthesis by REV1; Meiotic recombination; Removal of the Flap Intermediate; Regulation of TP53 Activity through Phosphorylation; PCNA-Dependent Long Patch Base Excision Repair; G2/M DNA damage checkpoint; Translesion synthesis by POLK; Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta); Gap-filling DNA repair synthesis and ligation in TC-NER; Regulation of HSF1-mediated heat shock response; Presynaptic phase of homologous DNA pairing and strand exchange; Gap-filling DNA repair synthesis and ligation in GG-NER; Dual Incision in GG-NER; Fanconi Anemia Pathway; HSF1 activation; M/G1 Transition; Activation of ATR in response to replication stress; Processing of DNA double-strand break ends; Dual incision in TC-NER; HDR through Single Strand Annealing (SSA); Removal of the Flap Intermediate from the C-strand,81,0,3118.9,3557.6,3381.7,3271.6,3837,3465.6,3424.3,2619.8,1433.7,1581.5,3118.9,2480.4,2465.3,2975.7,1507.1,1138,1058.3,534.5,133,111.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,A6NDG6,Glycerol-3-phosphate phosphatase OS=Homo sapiens OX=9606 GN=PGP PE=1 SV=1,0,FALSE,72.963,44,13,33,13,321,34,6.14,114.35,13,metabolic process;regulation of biological process,cytosol,catalytic activity;metal ion binding,"Pf00702, Pf13242, Pf13344, Pf13419",283871,ENSG00000184207.8,16,,PGP,Carbon metabolism; Metabolic pathways; Glyoxylate and dicarboxylate metabolism,Glycolysis,7,0,5785.8,5765.3,6258.9,5759.5,7019.5,8433.7,10072.7,12164.8,21562.9,26517.9,5785.8,4019.5,4562.9,5238.6,2757.1,2769.4,3113.2,2482.1,2000.2,1864.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P41227,N-alpha-acetyltransferase 10 OS=Homo sapiens OX=9606 GN=NAA10 PE=1 SV=1,0,FALSE,72.899,53,15,29,9,235,26.4,5.64,96.47,15,cell organization and biogenesis;metabolic process;regulation of biological process,cytoplasm;cytosol;membrane;nucleus;ribosome,catalytic activity;protein binding,"Pf00583, Pf08445, Pf13508, Pf13527, Pf13673",8260,ENSG00000102030.15,X,,NAA10,,,0,8,8569.2,8727.6,9114,8405,7648.4,6592.1,5625.8,4879.4,4999.9,5656.1,8569.2,6084.9,6644.2,7644.9,3004.1,2164.6,1738.8,995.6,463.8,397.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9Y696,Chloride intracellular channel protein 4 OS=Homo sapiens OX=9606 GN=CLIC4 PE=1 SV=4,0,FALSE,72.856,66,12,19,12,253,28.8,5.59,69.51,12,cell differentiation;cell organization and biogenesis;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus;transport,cell surface;cytoplasm;cytoskeleton;cytosol;membrane;mitochondrion;nucleus,catalytic activity;protein binding;transporter activity,"Pf00043, Pf13409, Pf13410, Pf13417, Pf14497",25932,ENSG00000169504.14,1,,CLIC4,,,0,0,3596.9,3763.4,4071,3548.7,4788.9,4383,2794.7,2313.9,2318.5,3332.3,3596.9,2623.8,2967.8,3227.8,1881,1439.2,863.8,472.1,215.1,234.3,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q13065,G antigen 1 OS=Homo sapiens OX=9606 GN=GAGE1 PE=1 SV=3,0,FALSE,72.817,38,3,22,2,117,12.9,4.18,94.57,3,,,,,,,,,,,,0,1,962,1042.2,1069.3,1028.7,1501.6,1515.2,1756.2,1803,2903.6,3109.7,962,726.6,779.6,935.7,589.8,497.5,542.8,367.9,269.3,218.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q99436,Proteasome subunit beta type-7 OS=Homo sapiens OX=9606 GN=PSMB7 PE=1 SV=1,0,FALSE,72.669,48,13,24,13,277,29.9,7.68,72.28,13,metabolic process;regulation of biological process;response to stimulus;transport,cytoplasm;cytosol;extracellular;nucleus;organelle lumen;proteasome,catalytic activity;nucleotide binding;protein binding,"Pf00227, Pf12465",5695,ENSG00000136930.12,9,Proteasome Degradation,PSMB7,Proteasome,Regulation of RAS by GAPs; CDT1 association with the CDC6:ORC:origin complex; Downstream TCR signaling; UCH proteinases; NIK-->noncanonical NF-kB signaling; Hh mutants that don't undergo autocatalytic processing are degraded by ERAD; SCF-beta-TrCP mediated degradation of Emi1; Neutrophil degranulation; Cross-presentation of soluble exogenous antigens (endosomes); Separation of Sister Chromatids; Vpu mediated degradation of CD4; Hedgehog ligand biogenesis; Regulation of RUNX2 expression and activity; Ub-specific processing proteases; Ubiquitin Mediated Degradation of Phosphorylated Cdc25A; ER-Phagosome pathway; APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1; ABC-family proteins mediated transport; Regulation of activated PAK-2p34 by proteasome mediated degradation; CDK-mediated phosphorylation and removal of Cdc6; FCERI mediated NF-kB activation; Neddylation; Autodegradation of the E3 ubiquitin ligase COP1; G2/M Checkpoints; Regulation of RUNX3 expression and activity; Cdc20:Phospho-APC/C mediated degradation of Cyclin A; Regulation of expression of SLITs and ROBOs; Removal of licensing factors from origins; FBXL7 down-regulates AURKA during mitotic entry and in early mitosis; Regulation of PTEN stability and activity; Regulation of DNA replication; Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha; Vif-mediated degradation of APOBEC3G; Antigen processing: Ubiquitination & Proteasome degradation; GLI3 is processed to GLI3R by the proteasome; SCF(Skp2)-mediated degradation of p27/p21; APC/C:Cdc20 mediated degradation of Securin; Interleukin-1 family signaling; AUF1 (hnRNP D0) binds and destabilizes mRNA; Degradation of GLI1 by the proteasome; Degradation of GLI2 by the proteasome; The role of GTSE1 in G2/M progression after G2 checkpoint; Regulation of ornithine decarboxylase (ODC); Interleukin-20 family signaling; Hedgehog 'on' state; Ubiquitin-dependent degradation of Cyclin D1; Degradation of DVL; RUNX1 regulates transcription of genes involved in differentiation of HSCs; Degradation of AXIN; Autodegradation of Cdh1 by Cdh1:APC/C; Asymmetric localization of PCP proteins; Orc1 removal from chromatin; M/G1 Transition; Activation of NF-kappaB in B cells; Degradation of beta-catenin by the destruction complex; MAPK6/MAPK4 signaling; Dectin-1 mediated noncanonical NF-kB signaling; Defective CFTR causes cystic fibrosis,151,0,4556.9,4435.8,5028.8,6029.8,6375.9,7599.4,10213.3,11310.3,14803.8,19266.3,4556.9,3092.7,3666.1,5484.5,2504.3,2495.4,3156.6,2307.8,1373.2,1354.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96S59,Ran-binding protein 9 OS=Homo sapiens OX=9606 GN=RANBP9 PE=1 SV=1,0,FALSE,72.57,23,13,16,13,729,77.8,6.79,59.81,13,cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus,cytoplasm;cytosol;membrane;nucleus,protein binding,"Pf00622, Pf08513, Pf10607",10048,ENSG00000010017.12,6,Brain-Derived Neurotrophic Factor (BDNF) signaling pathway,RANBP9,,L1CAM interactions; RAF/MAP kinase cascade; MET activates RAS signaling; Interleukin-20 family signaling,15,0,2553.4,2360.4,2646,2351.2,1987,2013.6,2927.6,1544.7,1801,1228.2,2553.4,1645.7,1929,2138.5,780.5,661.2,904.8,315.2,167.1,86.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BQ67,Glutamate-rich WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=GRWD1 PE=1 SV=1,0,FALSE,72.457,26,8,16,8,446,49.4,4.92,64.53,8,cell organization and biogenesis;metabolic process,chromosome;cytosol;nucleus,DNA binding;protein binding;RNA binding,"Pf00400, Pf12265",83743,ENSG00000105447.12,19,,GRWD1,,,0,0,2155.2,2285.1,2306.9,2299.3,2540.8,2468.2,1618.1,1734.2,1935.9,1695.7,2155.2,1593.2,1681.7,2091.3,998,810.5,500.1,353.8,179.6,119.3,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q15024,Exosome complex component RRP42 OS=Homo sapiens OX=9606 GN=EXOSC7 PE=1 SV=3,0,FALSE,72.433,46,13,22,13,291,31.8,5.19,62.71,13,metabolic process;regulation of biological process,cytoplasm;cytosol;nucleus,catalytic activity;protein binding;RNA binding,"Pf01138, Pf03725",23016,ENSG00000075914.12,3,,EXOSC7,RNA degradation,"Major pathway of rRNA processing in the nucleolus and cytosol; mRNA decay by 3' to 5' exoribonuclease; ATF4 activates genes; Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA; Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA; KSRP (KHSRP) binds and destabilizes mRNA",15,0,2411.5,2476.1,2606.1,2679.9,3377.3,3499.2,6158.6,3375.4,1808.2,1726.6,2411.5,1726.3,1899.9,2437.6,1326.5,1149,1903.4,688.7,167.7,121.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P61204,ADP-ribosylation factor 3 OS=Homo sapiens OX=9606 GN=ARF3 PE=1 SV=2,0,FALSE,72.392,43,7,28,4,181,20.6,7.43,109.91,7,metabolic process;regulation of biological process;response to stimulus;transport,cytoplasm;Golgi;membrane,catalytic activity;nucleotide binding;protein binding;signal transducer activity,"Pf00025, Pf00071, Pf00503, Pf01926, Pf04670, Pf08477, Pf09439",377,ENSG00000134287.9,12,,ARF3,Endocytosis,Synthesis of PIPs at the Golgi membrane; COPI-dependent Golgi-to-ER retrograde traffic; COPI-mediated anterograde transport,17,5,4399,4422.7,5085.6,4335.8,4588.3,4779,6040.5,4285.5,3158.9,2483.8,4399,3083.5,3707.5,3943.7,1802.2,1569.3,1866.9,874.4,293,174.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q13464,Rho-associated protein kinase 1 OS=Homo sapiens OX=9606 GN=ROCK1 PE=1 SV=1,0,FALSE,72.372,16,20,27,14,1354,158.1,5.9,61.67,20,cell death;cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus;transport,cytoplasm;cytoskeleton;cytosol;extracellular;Golgi;membrane;organelle lumen,catalytic activity;metal ion binding;motor activity;nucleotide binding;protein binding,"Pf00069, Pf00130, Pf00169, Pf00433, Pf01576, Pf02463, Pf03962, Pf04111, Pf04156, Pf05557, Pf05622, Pf06160, Pf07714, Pf07888, Pf08912, Pf09726, Pf09789, Pf10174, Pf12128, Pf12795, Pf14531, Pf14915, Pf15619",6093,ENSG00000067900.7,18,Androgen receptor signaling pathway; MicroRNAs in cardiomyocyte hypertrophy; Integrin-mediated Cell Adhesion; Leptin signaling pathway; Regulation of Microtubule Cytoskeleton; Pathogenic Escherichia coli infection; AGE/RAGE pathway; Focal Adhesion; TGF-beta Signaling Pathway; VEGFA-VEGFR2 Signaling Pathway; Chemokine signaling pathway; EGF/EGFR Signaling Pathway; Regulation of Actin Cytoskeleton; G13 Signaling Pathway,ROCK1,Axon guidance; Regulation of actin cytoskeleton; Oxytocin signaling pathway; Vascular smooth muscle contraction; Shigellosis; Sphingolipid signaling pathway; Proteoglycans in cancer; MicroRNAs in cancer; cAMP signaling pathway; Pathways in cancer; Chemokine signaling pathway; cGMP-PKG signaling pathway; Leukocyte transendothelial migration; Pathogenic Escherichia coli infection; Salmonella infection; TGF-beta signaling pathway; Platelet activation; Focal adhesion,EPHA-mediated growth cone collapse; G alpha (12/13) signalling events; EPHB-mediated forward signaling; RHO GTPases Activate ROCKs; Neutrophil degranulation; Sema4D induced cell migration and growth-cone collapse; Apoptotic cleavage of cellular proteins; VEGFA-VEGFR2 Pathway,57,0,2925.2,3148.3,3257.1,3035.3,3639.9,2700.1,2542.2,2908.9,5324.5,2945.1,2925.2,2195,2374.4,2760.8,1429.7,886.6,785.7,593.5,493.9,207.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P53004,Biliverdin reductase A OS=Homo sapiens OX=9606 GN=BLVRA PE=1 SV=2,0,FALSE,72.279,44,16,28,16,296,33.4,6.44,80.1,16,metabolic process,cytoplasm;cytosol,catalytic activity;metal ion binding;protein binding,"Pf01408, Pf09166",644,ENSG00000106605.10,7,,BLVRA,Porphyrin and chlorophyll metabolism,Heme degradation,4,0,8109.6,9224.8,9274.7,7768.6,6112.6,4318.2,3712.6,3788.1,3733.7,3391.7,8109.6,6431.5,6761.4,7066,2400.9,1418,1147.5,772.9,346.3,238.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P39019,40S ribosomal protein S19 OS=Homo sapiens OX=9606 GN=RPS19 PE=1 SV=2,0,FALSE,72.267,63,13,30,6,145,16.1,10.32,86.79,13,cell differentiation;cell organization and biogenesis;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus;transport,cytoplasm;cytosol;membrane;nucleus;ribosome,protein binding;RNA binding;structural molecule activity,Pf01090,6223,ENSG00000105372.6,19,Cytoplasmic Ribosomal Proteins,RPS19,Ribosome,"Peptide chain elongation; Eukaryotic Translation Termination; Viral mRNA Translation; Formation of the ternary complex, and subsequently, the 43S complex; L13a-mediated translational silencing of Ceruloplasmin expression; Selenocysteine synthesis; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); GTP hydrolysis and joining of the 60S ribosomal subunit; Ribosomal scanning and start codon recognition; Major pathway of rRNA processing in the nucleolus and cytosol; Regulation of expression of SLITs and ROBOs; Translation initiation complex formation; Formation of a pool of free 40S subunits; SRP-dependent cotranslational protein targeting to membrane",38,9,8571.1,5785.9,6571.4,8818.1,7562.8,11651.1,15865.8,7767.8,5135.3,4993.9,8571.1,4034,4790.7,8020.6,2970.5,3825.9,4903.6,1584.9,476.3,351.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O43768,Alpha-endosulfine OS=Homo sapiens OX=9606 GN=ENSA PE=1 SV=1,0,FALSE,72.209,69,13,30,11,121,13.4,7.24,73.5,13,cell division;regulation of biological process;response to stimulus;transport,cytoplasm,enzyme regulator activity;protein binding,Pf04667,2029,ENSG00000143420.18,1,,ENSA,,MASTL Facilitates Mitotic Progression,5,4,6969.2,7990.4,8233.6,8588.9,10481.3,11294.2,15083.5,18201.2,29136.7,30871.9,6969.2,5570.9,6002.4,7812.2,4116.8,3708.7,4661.9,3713.8,2702.7,2171.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q5TCU3,Tropomyosin beta chain OS=Homo sapiens OX=9606 GN=TPM2 PE=1 SV=1,0,FALSE,72.129,28,14,29,1,284,32.8,4.68,92.63,14,cell organization and biogenesis;cellular component movement;regulation of biological process,cytoskeleton;cytosol,protein binding;structural molecule activity,"Pf00261, Pf12718",7169,ENSG00000198467.13,9,Striated Muscle Contraction,TPM2,,,1,0,165.8,202.7,243.5,275.7,528.2,445.3,557.6,1175.6,1317.2,3710,165.8,141.3,177.5,250.8,207.5,146.2,172.4,239.9,122.2,260.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P62633,Cellular nucleic acid-binding protein OS=Homo sapiens OX=9606 GN=CNBP PE=1 SV=1,0,FALSE,72.12,64,12,33,12,177,19.5,7.71,112.64,12,metabolic process;regulation of biological process,cytoplasm;cytosol;endoplasmic reticulum;nucleus,DNA binding;metal ion binding;protein binding;RNA binding,Pf00098,7555,ENSG00000169714.16,3,,CNBP,,,0,0,3741.8,4646.1,4576,5466.7,6310.1,6538.2,9293.1,9519.3,11684.3,13109.3,3741.8,3239.3,3336,4972.3,2478.5,2146.9,2872.2,1942.3,1083.8,921.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P10412,Histone H1.4 OS=Homo sapiens OX=9606 GN=H1-4 PE=1 SV=2,0,FALSE,72.05,33,12,22,3,219,21.9,11.03,81.59,12,cell organization and biogenesis;metabolic process;regulation of biological process,chromosome;nucleus,DNA binding;metal ion binding;nucleotide binding;protein binding;RNA binding,Pf00538,3008,ENSG00000168298.6,6,Pathways Affected in Adenoid Cystic Carcinoma,HIST1H1E,,Formation of Senescence-Associated Heterochromatin Foci (SAHF); Activation of DNA fragmentation factor,11,0,257.8,347.3,298.6,508.6,467.2,447,404.5,617.6,249.9,377.3,257.8,242.1,217.7,462.6,183.5,146.8,125,126,23.2,26.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q13155,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 OS=Homo sapiens OX=9606 GN=AIMP2 PE=1 SV=2,0,FALSE,71.985,54,13,24,13,320,35.3,8.22,80.84,13,cell death;cell differentiation;cell organization and biogenesis;development;metabolic process;regulation of biological process,cytoplasm;cytosol;membrane;nucleus,protein binding;structural molecule activity,"Pf13410, Pf14497",7965,ENSG00000106305.9,7,Osteoclast Signaling; Transcriptional activation by NRF2,AIMP2,,Cytosolic tRNA aminoacylation; SeMet incorporation into proteins,10,0,8176,6227.2,4382,5498.6,3215.6,3449.6,3785.4,3579,3889.3,4218.8,8176,4341.6,3194.5,5001.3,1263,1132.7,1169.9,730.3,360.8,296.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NR50,Translation initiation factor eIF-2B subunit gamma OS=Homo sapiens OX=9606 GN=EIF2B3 PE=1 SV=1,0,FALSE,71.896,39,17,22,17,452,50.2,6.47,65.05,17,metabolic process;regulation of biological process;response to stimulus,cytoplasm;cytosol,catalytic activity;protein binding;RNA binding,"Pf00483, Pf02348, Pf12804",8891,ENSG00000070785.16,1,Translation Factors,EIF2B3,RNA transport,Recycling of eIF2:GDP,7,0,5590.4,5395.6,4925.4,4389.2,3259.2,3373.3,3067.6,3041.3,3448.5,3898.8,5590.4,3761.8,3590.7,3992.2,1280.1,1107.7,948.1,620.6,319.9,274.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q13356,RING-type E3 ubiquitin-protein ligase PPIL2 OS=Homo sapiens OX=9606 GN=PPIL2 PE=1 SV=1,0,FALSE,71.782,38,16,20,15,520,58.8,8.78,52.72,16,cell organization and biogenesis;cellular component movement;metabolic process,cytoplasm;membrane;nucleus;organelle lumen,catalytic activity;protein binding,"Pf00160, Pf04641",23759,ENSG00000100023.18,22,,PPIL2,Ubiquitin mediated proteolysis,Basigin interactions,4,1,3579.8,3773.2,3474,3259,2997.1,2459.5,2346,2055.6,1842.8,2157.9,3579.8,2630.7,2532.6,2964.3,1177.2,807.6,725.1,419.4,170.9,151.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P52597,Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=HNRNPF PE=1 SV=3,0,FALSE,71.715,38,13,29,10,415,45.6,5.58,97.3,13,metabolic process;regulation of biological process;response to stimulus,cytosol;membrane;nucleus;spliceosomal complex,protein binding;RNA binding,"Pf00076, Pf08080, Pf14259",3185,ENSG00000169813.16,10,Mecp2 and Associated Rett Syndrome,HNRNPF,,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation; mRNA Splicing - Major Pathway; FGFR2 alternative splicing; Interleukin-12 family signaling,15,0,5311.7,5109.7,4873.6,5118.1,4848.1,3540.7,2539.9,2132.7,2161,2345.8,5311.7,3562.5,3552.9,4655.2,1904.2,1162.6,785,435.2,200.5,165,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P24666,Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=3,0,FALSE,71.654,66,10,22,8,158,18,6.74,73.53,10,metabolic process,cytoplasm;cytosol;membrane,catalytic activity;protein binding,Pf01451,52,ENSG00000143727.15,2,VEGFA-VEGFR2 Signaling Pathway,ACP1,Thiamine metabolism; Adherens junction; Metabolic pathways,,4,2,2606.9,2620.4,2669.7,2394.8,2596.1,2421.8,1972.1,2332.8,2593.1,2604,2606.9,1826.9,1946.3,2178.2,1019.7,795.2,609.5,476,240.5,183.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q02543,60S ribosomal protein L18a OS=Homo sapiens OX=9606 GN=RPL18A PE=1 SV=2,0,FALSE,71.407,49,11,29,11,176,20.7,10.71,81.34,11,cell organization and biogenesis;metabolic process;response to stimulus;transport,cytosol;membrane;ribosome,protein binding;RNA binding;structural molecule activity,Pf01775,6142,ENSG00000105640.12,19,Cytoplasmic Ribosomal Proteins,RPL18A,Ribosome,Peptide chain elongation; Eukaryotic Translation Termination; Viral mRNA Translation; L13a-mediated translational silencing of Ceruloplasmin expression; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Selenocysteine synthesis; Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); GTP hydrolysis and joining of the 60S ribosomal subunit; Major pathway of rRNA processing in the nucleolus and cytosol; Regulation of expression of SLITs and ROBOs; Formation of a pool of free 40S subunits; SRP-dependent cotranslational protein targeting to membrane,34,0,4281.5,3027.2,3192.1,4324.3,4088.7,5716.4,7074.9,5541.3,3643.2,3426.3,4281.5,2110.6,2327.1,3933.2,1605.9,1877.1,2186.6,1130.7,337.9,241,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P61326,Protein mago nashi homolog OS=Homo sapiens OX=9606 GN=MAGOH PE=1 SV=1,0,FALSE,71.356,68,14,26,14,146,17.2,6.11,77.21,14,metabolic process;regulation of biological process;transport,cytoplasm;nucleus;spliceosomal complex,protein binding;RNA binding,Pf02792,4116,ENSG00000162385.10,1,,MAGOH,Spliceosome; RNA transport; mRNA surveillance pathway,mRNA 3'-end processing; mRNA Splicing - Major Pathway; Cleavage of Growing Transcript in the Termination Region ; Regulation of expression of SLITs and ROBOs; Transport of Mature mRNA derived from an Intron-Containing Transcript; Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),20,0,5542.4,5877.4,6213.9,6810.2,6596.3,4356.4,3044,2051.8,1887.9,2250.3,5542.4,4097.8,4530,6194.3,2590.9,1430.5,940.8,418.6,175.1,158.3,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P52565,Rho GDP-dissociation inhibitor 1 OS=Homo sapiens OX=9606 GN=ARHGDIA PE=1 SV=3,0,FALSE,71.233,46,14,33,14,204,23.2,5.11,95.05,14,cellular component movement;regulation of biological process;response to stimulus,cytoplasm;cytoskeleton;cytosol,enzyme regulator activity;protein binding,Pf02115,396,ENSG00000141522.11,17,,ARHGDIA,Vasopressin-regulated water reabsorption; Neurotrophin signaling pathway,Signalling by NGF; Axonal growth inhibition (RHOA activation); Axonal growth stimulation; Rho GTPase cycle,11,0,7550.2,8851.8,9206.3,8666.2,12358,12508,10321.7,6458.3,4206.8,4052.1,7550.2,6171.5,6711.6,7882.4,4854,4107.3,3190.1,1317.7,390.2,285,High,High,High,High,High,High,High,High,High,High,1,
